1944,6,25,4,16,nan,TURKEY: USAK,TURKEY
1944,7,30,4,nan,nan,GREECE: KAMPOS (LACONIA),GREECE
1944,9,5,4,38,45.7,NEW YORK: MASSENA,NEW YORK
1944,9,27,16,25,7.0,CHINA: XINJIANG,CHINA
1944,10,5,17,28,nan,NEW CALEDONIA: LOYALTY ISLANDS,NEW CALEDONIA
1944,10,6,2,34,36.0,TURKEY: AYVALIK,TURKEY
1944,11,24,4,49,nan,VANUATU ISLANDS,VANUATU ISLANDS
1944,12,7,4,35,nan,JAPAN: OFF SOUTHEAST COAST KII PENINSULA,JAPAN
1945,1,12,18,38,nan,JAPAN: HONSHU: S,JAPAN
1945,2,10,4,57,nan,"SANRIKU, JAPAN","SANRIKU, JAPAN"
1945,3,18,8,1,26.0,UGANDA: MASARA,UGANDA
1945,3,20,7,59,nan,"TURKEY: AELANA, CEYHAN, ADANA",TURKEY
1945,5,11,20,17,nan,"IRAN: GARMSAR,KERAND,BANKUH",IRAN
1945,6,21,1,33,nan,TURKEY,TURKEY
1945,7,29,8,56,nan,"TURKEY: VAN,BOLGESI",TURKEY
1945,9,12,0,51,nan,CAMEROON: CONGO; CENTRAL AFRICAN REPUBLIC,CAMEROON
1945,9,23,15,34,21.0,CHINA: HEBEI PROVINCE,CHINA
1945,11,27,21,56,50.0,PAKISTAN: MAKRAN COAST,PAKISTAN
1945,12,21,nan,nan,nan,"TURKEY: DENIZLI, BURDUR",TURKEY
1945,12,28,17,48,nan,PAPUA NEW GUINEA: NEW BRITAIN,PAPUA NEW GUINEA
1946,2,10,nan,nan,nan,IRAN: GIV (SE BIRJAND),IRAN
1946,2,12,2,43,24.0,ALGERIA: HODNA MOUNTAINS,ALGERIA
1946,2,21,15,43,nan,"TURKEY: IIGIN, KONYA",TURKEY
1946,3,12,2,21,nan,IRAN: KAZERUN,IRAN
1946,4,1,12,29,1.3,ALASKA: UNIMAK ISLAND,ALASKA
1946,5,31,3,12,nan,TURKEY: USTUKRAN,TURKEY
1946,6,23,17,13,19.0,BRITISH COLUMBIA,BRITISH COLUMBIA
1946,8,2,19,18,48.0,CHILE: NORTHERN,CHILE
1946,8,4,17,51,5.0,DOMINICAN REPUBLIC: NORTHEASTERN COAST,DOMINICAN REPUBLIC
1946,8,8,13,28,33.8,DOMINICAN REPUBLIC: NORTHEASTERN COAST,DOMINICAN REPUBLIC
1946,9,12,15,17,17.0,MYANMAR (BURMA),MYANMAR (BURMA)
1946,9,12,15,20,23.0,MYANMAR (BURMA),MYANMAR (BURMA)
1946,9,29,3,1,nan,PAPUA NEW GUINEA: NEW IRELAND,PAPUA NEW GUINEA
1946,9,30,0,59,40.0,PERU: PISCO,PERU
1946,11,1,11,14,nan,ALASKA: EAST ALEUTIAN ISLANDS,ALASKA
1946,11,2,18,28,nan,KYRGYZSTAN,KYRGYZSTAN
1946,11,4,21,47,nan,TURKMENISTAN,TURKMENISTAN
1946,11,10,17,42,nan,"PERU: JOCAIBAMBA,CERRO ANGASCHAJ,CERRO SILLAPATA",PERU
1946,12,4,22,47,39.0,TAIWAN,TAIWAN
1946,12,20,19,19,5.0,JAPAN: HONSHU: S COAST,JAPAN
1947,1,26,nan,nan,nan,EL SALVADOR: LA UNION,EL SALVADOR
1947,3,17,8,19,41.0,CHINA: QINGHAI PROVINCE,CHINA
1947,3,25,20,32,15.0,NEW ZEALAND: OFF COAST NORTH ISLAND,NEW ZEALAND
1947,3,26,20,48,32.0,CHINA: YUNNAN PROVINCE,CHINA
1947,4,10,15,58,nan,CALIFORNIA,CALIFORNIA
1947,5,6,20,30,32.0,PAPUA NEW GUINEA: NEW BRITAIN,PAPUA NEW GUINEA
1947,5,17,7,6,nan,NEW ZEALAND: OFF COAST NORTH ISLAND,NEW ZEALAND
1947,6,7,5,5,nan,CHINA: SICHUAN PROVINCE,CHINA
1947,7,10,15,nan,nan,IRAN: SHIRVAN,IRAN
1947,7,14,7,1,nan,COLOMBIA: PASTO,COLOMBIA
1947,7,29,13,43,22.0,INDIA-CHINA,INDIA-CHINA
1947,8,5,14,24,10.0,PAKISTAN: GWADAR,PAKISTAN
1947,8,6,9,36,40.0,ALGERIA,ALGERIA
1947,9,23,12,28,nan,IRAN: DUSTABAD,IRAN
1947,10,6,19,55,37.0,GREECE: S: PYLIA (MESSINIA),GREECE
1947,11,1,14,58,nan,"PERU: SATIPO,ANDAMARCA,ACOBAMBA,LA MERCED,VICTOC",PERU
1947,11,4,0,9,10.0,"W. HOKKAIDO ISLAND, JAPAN","W. HOKKAIDO ISLAND, JAPAN"
1948,1,24,17,46,40.0,"PHILIPPINES: PANAY, ILOILO CITY, ANTIQUE",PHILIPPINES
1948,2,9,12,58,23.0,GREECE: DODECANESE ISLANDS,GREECE
1948,3,1,1,12,28.0,INDONESIA: SERAM,INDONESIA
1948,4,17,16,11,nan,"TOKAIDO, JAPAN","TOKAIDO, JAPAN"
1948,4,22,10,42,47.1,GREECE: VASILIKI (LEUKAS),GREECE
1948,5,7,7,15,nan,ITALY: N,ITALY
1948,5,11,8,56,nan,"PERU: AREQUIPA,MOQUEGUA,TACNA,TORATA,QUELLAVECO",PERU
1948,5,14,22,31,nan,ALASKA: ALASKA PENINSULA,ALASKA
1948,5,23,9,13,18.0,CHINA: SHANDONG PROVINCE,CHINA
1948,5,25,7,11,21.0,CHINA: SICHUAN PROVINCE,CHINA
1948,5,28,5,37,nan,PERU: CANETE,PERU
1948,6,2,18,58,18.0,INDONESIA: OFF NORTHWEST COAST,INDONESIA
1948,6,27,0,8,23.0,CHINA: YUNNAN PROVINCE,CHINA
1948,6,28,7,13,nan,JAPAN: FUKUI,JAPAN
1948,6,30,12,21,nan,GREECE: TSOUKALADES-KALAMITSI (LEUKAS),GREECE
1948,9,8,15,9,nan,TONGA ISLANDS,TONGA ISLANDS
1948,10,5,20,12,7.0,TURKMENISTAN: ASHKHABAD,TURKMENISTAN
1948,10,8,19,1,57.0,CHINA: GUIZHOU PROVINCE,CHINA
1948,12,4,0,22,48.0,MEXICO: MARIA MADRE ISLAND,MEXICO
1948,12,26,7,12,21.0,CHILE: ANTOFAGASTA,CHILE
1949,1,27,11,0,nan,RUSSIA: KAMCHATKA,RUSSIA
1949,2,9,13,28,30.0,GRFECE: OFF WEST COAST,GRFECE
1949,2,23,16,8,11.0,CHINA: XINJIANG PROVINCE,CHINA
1949,3,4,10,19,25.0,"AFGHANISTAN: HINDU-KUSH, WEST PUNJAB",AFGHANISTAN
1949,4,13,19,55,42.0,WASHINGTON,WASHINGTON
1949,4,20,3,29,7.0,"CHILE: ANGOL, TRAIGUEN",CHILE
1949,4,24,4,22,nan,"IRAN: MAKHL-E-NAKHODA,BANDAR ABBAS,BAZAAR",IRAN
1949,5,9,13,36,18.0,INDONESIA: BANDA ACEH,INDONESIA
1949,7,10,3,53,38.0,TAJIKISTAN,TAJIKISTAN
1949,7,23,15,3,30.0,"GREECE: CHIOS, OENOUSSAE; TURKEY: KARABURUN",GREECE
1949,8,4,19,8,nan,ECUADOR: PELILEO,ECUADOR
1949,8,5,19,8,nan,ECUADOR,ECUADOR
1949,8,6,0,35,nan,TONGA ISLANDS,TONGA ISLANDS
1949,8,17,18,43,nan,TURKEY: KARLIOVA,TURKEY
1949,8,22,4,1,12.2,CANADA: QUEEN CHARLOTTE ISLANDS,CANADA
1949,9,5,2,54,1.0,PHILIPPINES: N LUZON,PHILIPPINES
1949,9,15,3,45,nan,ITALY: CENTRAL,ITALY
1949,10,19,21,0,19.0,PAPUA NEW GUINEA: BISMARCK SEA,PAPUA NEW GUINEA
1949,11,13,5,27,11.0,CHINA: SICHUAN PROVINCE,CHINA
1949,11,17,1,19,52.0,CALIFORNIA: SOUTHERN,CALIFORNIA
1949,12,17,6,53,30.0,CHILE: TIERRA DEL FUEGO,CHILE
1949,12,17,15,7,55.0,CHILE: TIERRA DEL FUEGO,CHILE
1949,12,29,3,3,54.0,PHILIPPINES: LUZON: E,PHILIPPINES
1950,1,19,17,27,nan,IRAN: BUSHIRE,IRAN
1950,1,30,0,56,32.0,CHILE: SOUTHERN,CHILE
1950,2,2,19,33,39.0,CHINA: YUNNAN PROVINCE,CHINA
1950,2,4,9,31,nan,TURKEY,TURKEY
1950,2,28,10,20,nan,RUSSIA: SEA OF OKHOTSK,RUSSIA
1950,3,7,8,3,nan,BRAZIL,BRAZIL
1950,3,14,18,10,41.0,N. NEW ZEALAND,N. NEW ZEALAND
1950,4,30,23,49,24.0,PANAMA,PANAMA
1950,5,16,13,23,nan,PERU,PERU
1950,5,21,18,37,nan,PERU: CUSCO,PERU
1950,6,19,12,36,54.0,INDONESIA: JAVA: GRESIK,INDONESIA
1950,7,9,2,35,nan,COLOMBIA: ANBOLEDAS,COLOMBIA
1950,8,3,22,18,nan,VENEZUELA: EL TOCUYO,VENEZUELA
1950,8,5,19,8,nan,ECUADOR,ECUADOR
1950,8,15,14,9,30.0,INDIA-CHINA,INDIA-CHINA
1950,9,13,0,3,7.0,CHINA: YUNNAN PROVINCE,CHINA
1950,10,5,16,9,31.0,COSTA RICA-NICARAGUA,COSTA RICA-NICARAGUA
1950,10,8,3,23,9.0,INDONESIA: SERAM,INDONESIA
1950,10,23,16,13,20.0,GUATEMALA: SAN MARCOS,GUATEMALA
1950,11,2,15,27,56.0,INDONESIA: BANDA SEA,INDONESIA
1950,11,8,2,18,12.0,SOLOMON ISLANDS: SOLOMON SEA,SOLOMON ISLANDS
1950,11,17,19,28,nan,MEXICO: GUERRERO,MEXICO
1950,12,2,19,51,49.0,VANUATU ISLANDS,VANUATU ISLANDS
1950,12,9,21,38,48.0,CHILE-ARGENTINA,CHILE-ARGENTINA
1950,12,10,2,50,42.0,"PERU: ICA,CHIMBOTE,HUARAZ,CAJAMARCA,CUZCO,MOQUEGUA",PERU
1950,12,14,1,52,46.0,TONGA ISLANDS,TONGA ISLANDS
1950,12,14,14,15,49.0,MEXICO: ACAPULCO,MEXICO
1951,2,18,nan,nan,nan,PAPUA NEW GUINEA,PAPUA NEW GUINEA
1951,2,22,1,45,48.9,PAPUA NEW GUINEA: BISMARCK SEA,PAPUA NEW GUINEA
1951,3,19,nan,nan,nan,PHILIPPINES,PHILIPPINES
1951,5,6,23,8,nan,EL SALVADOR: JUCUAPA,EL SALVADOR
1951,5,16,13,23,nan,PERU,PERU
1951,7,9,0,4,nan,MEXICO: OAXACA: MIAHIATLAN,MEXICO
1951,8,3,0,23,58.0,NICARAGUA: GULF OF FONSECA: POTOSI,NICARAGUA
1951,8,6,8,8,56.0,NICARAGUA: GULF OF FONSECA: JINOTEGA,NICARAGUA
1951,8,8,22,9,nan,ITALY: S,ITALY
1951,8,13,18,33,nan,TURKEY: KURSUNLU,TURKEY
1951,8,15,7,23,nan,CALIFORNIA: TERMINAL ISLAND,CALIFORNIA
1951,8,21,10,57,nan,HAWAII,HAWAII
1951,10,22,5,43,1.0,TAIWAN,TAIWAN
1951,11,18,9,35,50.0,CHINA: TIBET (XIZANG PROVINCE),CHINA
1951,11,24,18,47,13.0,TAIWAN,TAIWAN
1951,12,8,4,14,12.0,INDIAN OCEAN: S,INDIAN OCEAN
1951,12,21,8,37,29.0,CHINA: YUNNAN PROVINCE,CHINA
1952,1,3,6,3,nan,"TURKEY: PASINLER (HASANKALE), ERZURUM",TURKEY
1952,2,26,11,31,nan,PERU-BOLIVIA,PERU-BOLIVIA
1952,3,4,1,22,41.0,JAPAN: HOKKAIDO,JAPAN
1952,3,9,17,3,nan,JAPAN: HOKKAIDO,JAPAN
1952,3,17,3,58,nan,HAWAII,HAWAII
1952,3,19,10,57,12.0,PHILIPPINES: BUTUAN,PHILIPPINES
1952,5,13,19,32,nan,COSTA RICA-PANAMA,COSTA RICA-PANAMA
1952,6,3,nan,nan,nan,"TURKEY: PASINLER (HASANKALE),ERZINCAN",TURKEY
1952,6,19,12,12,59.0,CHINA: YUNNAN PROVINCE,CHINA
1952,7,13,11,58,33.0,VANUATU ISLANDS,VANUATU ISLANDS
1952,7,21,11,52,14.0,CALIFORNIA: KERN COUNTY,CALIFORNIA
1952,8,17,16,2,11.0,CHINA: TIBET (XIZANG PROVINCE),CHINA
1952,8,22,22,41,24.0,CALIFORNIA: KERN COUNTY,CALIFORNIA
1952,9,30,12,52,2.0,CHINA: SICHUAN PROVINCE,CHINA
1952,10,8,14,24,1.0,CHINA: SHANXI PROVINCE,CHINA
1952,10,22,17,nan,nan,"TURKEY: CEYHAN,MISIS",TURKEY
1952,11,4,16,58,27.9,RUSSIA: KAMCHATKA PENINSULA,RUSSIA
1952,12,8,15,9,32.0,CHINA: YUNNAN PROVINCE,CHINA
1952,12,30,12,7,nan,COSTA RICA,COSTA RICA
1953,1,15,21,56,nan,IRAN: GODER,IRAN
1953,1,25,19,47,nan,HAITI,HAITI
1953,2,12,8,15,nan,IRAN: TORUD,IRAN
1953,2,15,nan,nan,nan,PERU: LIMA,PERU
1953,3,17,13,4,nan,RUSSIA: N. KURIL ISLANDS,RUSSIA
1953,3,18,19,6,11.0,"TURKEY: YENICE, ONON",TURKEY
1953,4,23,16,24,34.0,PAPUA NEW GUINEA: SOLOMON ISLANDS,PAPUA NEW GUINEA
1953,4,nan,nan,nan,nan,"IRAN: KHAN-E-ZENYAN,KHATIRI",IRAN
1953,5,3,23,57,6.0,CHINA: YUNNAN PROVINCE,CHINA
1953,5,6,17,16,43.0,"CHILE: CHILLAN, CONCEPCION",CHILE
1953,5,31,19,58,nan,DOMINICAN REPUBLIC: PUERTO PLATA,DOMINICAN REPUBLIC
1953,6,18,5,44,nan,TURKEY: EDIRNE,TURKEY
1953,7,2,6,56,nan,VANUATU ISLANDS,VANUATU ISLANDS
1953,8,11,3,32,nan,GREECE: ASPROGERAKAS (KEPHALLENIA),GREECE
1953,8,12,9,23,52.0,GREECE: LIXOURI-ARGOSTOLI (KEPHALLENIA),GREECE
1953,9,10,4,5,58.0,CYPRUS: PAPHOS,CYPRUS
1953,9,14,0,26,36.0,FIJI ISLANDS,FIJI ISLANDS
1953,11,4,3,49,13.2,SOLOMON ISLANDS,SOLOMON ISLANDS
1953,11,25,17,48,nan,JAPAN: KASHIMA,JAPAN
1953,12,7,2,5,nan,CHILE: NORTHERN,CHILE
1953,12,12,17,31,25.0,OFF COAST OF PERU,OFF COAST OF PERU
1954,2,5,15,17,nan,MEXICO: CHIAPAS,MEXICO
1954,2,11,0,30,15.0,CHINA: GANSU PROVINCE,CHINA
1954,2,28,18,9,nan,AUSTRALIA: ADELAIDE: S,AUSTRALIA
1954,3,21,23,42,11.0,"MYANMAR; INDIA: CALCUTTA, CUTTACK, BHAGALPUR",MYANMAR; INDIA
1954,3,29,6,17,nan,SPAIN,SPAIN
1954,4,20,nan,nan,nan,GREECE,GREECE
1954,4,29,11,34,nan,ATLANTIC OCEAN: NORTHERN,ATLANTIC OCEAN
1954,4,30,13,2,nan,GREECE: SOPHADES (KARDITSA),GREECE
1954,6,10,nan,nan,nan,AFGHANISTAN: NORTHERN,AFGHANISTAN
1954,6,17,2,8,39.0,CHINA: ANHUI PROVINCE,CHINA
1954,7,2,2,45,nan,"PHILIPPINES: LUZON: SORSOGON, BACON, LEGASPI",PHILIPPINES
1954,7,6,11,13,nan,NEVADA: FALLON,NEVADA
1954,7,31,1,0,nan,CHINA: NEI MONGOL,CHINA
1954,8,20,15,30,nan,"IRAN: TONBAK,KANGAN,SABAKHI,AKHTAR",IRAN
1954,8,23,nan,nan,nan,NEVADA: STILLWATER RANGE,NEVADA
1954,9,9,1,4,37.0,ALGERIA: ORLEANSVILLE,ALGERIA
1954,9,9,2,49,48.0,ALGERIA: EL ASNAM,ALGERIA
1954,9,9,2,52,24.0,ALGERIA: EL ASNAM,ALGERIA
1954,9,9,9,28,42.0,ALGERIA: EL ASNAM,ALGERIA
1954,10,24,11,41,6.0,CHINA: SICHUAN PROVINCE,CHINA
1954,11,2,8,24,54.0,"INDONESIA: SUMABAWA: BIMA,RABA",INDONESIA
1954,11,18,20,44,55.0,JAPAN: HONSHU: MIYAGI PREFECTURE,JAPAN
1954,12,16,11,7,nan,NEVADA: DIXIE VALLEY,NEVADA
1955,1,18,nan,nan,nan,VENEZUELA: OFF THE COAST NEAR LA VELA,VENEZUELA
1955,1,25,12,23,nan,CALIFORNIA: TERMINAL ISLAND,CALIFORNIA
1955,2,18,22,48,33.0,PAKISTAN: QUETTA,PAKISTAN
1955,2,27,20,43,nan,KERMADEC ISLANDS,KERMADEC ISLANDS
1955,3,31,18,18,nan,"PHILIPPINES: MINDANAO: LANAO,OZAMIZ,COTABATO",PHILIPPINES
1955,4,4,19,24,nan,NICARAGUA: MANAGUA,NICARAGUA
1955,4,13,20,45,nan,GREECE: S,GREECE
1955,4,14,1,29,2.0,CHINA: SICHUAN PROVINCE,CHINA
1955,4,15,3,40,58.0,CHINA: XINJIANG PROVINCE,CHINA
1955,4,19,16,47,19.0,GREECE: DRAKIA-AGRIA (MAGNESIA),GREECE
1955,4,19,20,24,5.0,CHILE,CHILE
1955,4,21,7,18,nan,GREECE: AEGEAN SEA,GREECE
1955,4,24,12,59,12.0,CHINA: XINJIANG PROVINCE,CHINA
1955,5,17,14,49,49.0,INDIA: LITTLE NICOBAR ISLAND,INDIA
1955,6,7,0,48,54.0,CHINA: YUNNAN PROVINCE,CHINA
1955,7,16,7,7,nan,"TURKEY: SOKE, AYDIN",TURKEY
1955,7,20,21,nan,nan,COLOMBIA-ECUADOR,COLOMBIA-ECUADOR
1955,9,1,17,33,nan,COSTA RICA,COSTA RICA
1955,9,8,3,27,14.0,SOLOMON ISLANDS: FAURO ISLAND,SOLOMON ISLANDS
1955,9,12,6,9,20.0,EGYPT: NILE DELTA,EGYPT
1955,9,23,15,6,23.0,CHINA: YUNNAN PROVINCE,CHINA
1955,10,1,6,29,55.0,CHINA: SICHUAN PROVINCE,CHINA
1955,10,9,21,3,nan,"PERU: MUNGUI,LA UNION PROV,AREQUIPA,TORO,COTAHUASI",PERU
1955,10,10,8,57,52.7,PAPUA NEW GUINEA: BISMARCK SEA,PAPUA NEW GUINEA
1956,1,8,7,11,26.0,MEXICO: GUERRERO,MEXICO
1956,1,8,20,54,13.0,CHILE,CHILE
1956,1,10,nan,nan,nan,TONGA ISLANDS,TONGA ISLANDS
1956,1,12,5,46,nan,HUNGARY,HUNGARY
1956,1,16,23,37,nan,ECUADOR,ECUADOR
1956,1,24,nan,nan,nan,NICARAGUA: PUERTO SAMOZA,NICARAGUA
1956,1,31,2,25,nan,"BALKANS NW: SLOVENIA: ILIRSKA BISTRICA,KOSEZE",BALKANS NW
1956,2,20,20,31,nan,TURKEY: ESKISEHIR,TURKEY
1956,3,2,22,43,nan,NEW ZEALAND: NORTH ISLAND,NEW ZEALAND
1956,3,5,23,29,nan,"NE. HOKKAIDO ISLAND, JAPAN","NE. HOKKAIDO ISLAND, JAPAN"
1956,3,16,19,32,nan,LEBANON: LITANI,LEBANON
1956,4,19,18,38,nan,SPAIN,SPAIN
1956,5,23,20,48,nan,FIJI ISLANDS,FIJI ISLANDS
1956,6,9,nan,nan,nan,AFGHANISTAN: KABUL,AFGHANISTAN
1956,7,9,3,11,39.0,GREECE: DODECANESE,GREECE
1956,7,9,3,24,nan,GREECE: AEGEAN SEA,GREECE
1956,7,16,15,7,nan,MYANMAR (BURMA),MYANMAR (BURMA)
1956,7,18,6,19,35.0,INDONESIA: BANDA SEA,INDONESIA
1956,7,21,15,32,nan,"INDIA: ANJAR, BHUJ, GANDHIDHAM, KANDLA",INDIA
1956,8,12,16,59,37.6,JAPAN: IZU PENINSULA,JAPAN
1956,8,19,0,44,33.0,CHINA: SHANXI PROVINCE,CHINA
1956,10,11,2,24,nan,RUSSIA: KURIL ISLANDS,RUSSIA
1956,10,31,14,3,nan,IRAN: BASTAK,IRAN
1956,11,2,16,4,nan,GREECE: VOLOS-AGRIA (MAGNESIA),GREECE
1956,12,18,2,31,3.0,CHILE: ANTOFAGASTA,CHILE
1956,12,31,21,33,22.0,CHINA: HEBEI PROVINCE,CHINA
1957,2,20,4,41,1.0,"TUNISIA: SIDI ABID,SIDI TOUIL (LA MEDJA),CAILLOUX",TUNISIA
1957,2,23,20,26,14.0,"TAIWAN: HUALIEN, TAIPEI",TAIWAN
1957,3,8,12,21,14.0,GREECE: STEPHANOVIKION-VELESTNON (MAGNESIA),GREECE
1957,3,9,14,22,31.9,ALASKA,ALASKA
1957,3,22,14,21,nan,ALASKA: ALEUTIAN ISLANDS: FOX ISLANDS,ALASKA
1957,4,14,19,18,nan,SAMOA ISLANDS,SAMOA ISLANDS
1957,4,16,4,4,4.0,INDONESIA: JAVA SEA,INDONESIA
1957,4,23,nan,nan,nan,IRAN: KACHU MESQAL,IRAN
1957,4,24,19,10,12.0,TURKEY,TURKEY
1957,4,25,2,25,41.0,"TURKEY: FETHIYE (LYCIA, ASIA MINOR)",TURKEY
1957,5,26,6,33,nan,TURKEY: ABANT,TURKEY
1957,6,10,20,2,2.0,CHINA: SHANXI PROVINCE,CHINA
1957,6,22,23,50,23.0,INDONESIA: NEW GUINEA: IRIAN JAYA,INDONESIA
1957,6,27,0,9,28.0,RUSSIA: CHITA,RUSSIA
1957,7,2,0,42,nan,"IRAN: HAZANDERAN, ABEGARM",IRAN
1957,7,28,8,40,1.0,"MEXICO: ACAPULCO,MEXICO CITY",MEXICO
1957,7,29,17,15,14.0,CHILE: ANTOFAGASTA,CHILE
1957,9,5,nan,nan,nan,IRAN: JAHROM,IRAN
1957,9,24,8,21,nan,PHILIPPINES,PHILIPPINES
1957,9,26,nan,nan,nan,S. JAVA SEA,S. JAVA SEA
1957,9,28,14,20,nan,FIJI ISLANDS,FIJI ISLANDS
1957,10,26,14,16,57.0,INDONESIA: KALIMANTAN ISLAND,INDONESIA
1957,11,29,22,19,nan,BOLIVIA: S,BOLIVIA
1957,11,nan,nan,nan,nan,SOLOMON ISLANDS,SOLOMON ISLANDS
1957,12,4,3,37,45.0,MONGOLIA,MONGOLIA
1957,12,13,1,45,nan,IRAN: FARSINAJ,IRAN
1957,12,17,13,50,nan,SOLOMON ISLANDS: SANTA CRUZ ISLANDS,SOLOMON ISLANDS
1958,1,15,19,14,nan,PERU: AREQUIPA,PERU
1958,1,16,2,4,nan,IRAN,IRAN
1958,1,19,14,7,27.0,COLOMBIA-ECUADOR,COLOMBIA-ECUADOR
1958,2,1,14,9,nan,COLOMBIA,COLOMBIA
1958,2,7,23,23,36.0,CHINA: SICHUAN PROVINCE,CHINA
1958,3,11,0,22,56.0,JAPAN: RYUKYU ISLANDS,JAPAN
1958,4,21,22,37,36.0,INDONESIA: SUMATRA: BENGKULU,INDONESIA
1958,5,14,2,34,nan,AZORES,AZORES
1958,7,10,6,15,59.9,ALASKA: LITUYA BAY,ALASKA
1958,7,26,17,38,nan,PERU: S,PERU
1958,8,16,19,13,nan,IRAN: FIRUZABAD,IRAN
1958,9,1,14,30,nan,PERU: S,PERU
1958,9,4,21,51,16.9,CHILE-ARGENTINA,CHILE-ARGENTINA
1958,9,17,12,24,nan,RUSSIA: N. KURIL ISLANDS,RUSSIA
1958,9,21,16,18,nan,IRAN,IRAN
1958,9,25,1,5,36.0,CHINA: GUANGXI PROVINCE,CHINA
1958,10,20,1,12,37.0,INDONESIA: JAVA: MALANG,INDONESIA
1958,11,4,22,54,46.0,EAST PACIFIC RIDGE,EAST PACIFIC RIDGE
1958,11,6,22,58,8.6,RUSSIA: KURIL ISLANDS: S,RUSSIA
1958,11,12,20,23,nan,RUSSIA: S. KURIL ISLANDS,RUSSIA
1958,11,18,10,45,nan,ITALY: N,ITALY
1958,11,29,9,30,nan,ITALY: N,ITALY
1959,1,22,5,10,nan,"SANRIKU, JAPAN","SANRIKU, JAPAN"
1959,1,26,6,46,nan,ITALY: N,ITALY
1959,2,7,9,36,51.0,PERU-ECUADOR,PERU-ECUADOR
1959,4,5,nan,nan,nan,"FRANCE: ST PAUL D'UBAYE,JAUSIERS,CEILLAC,VARS",FRANCE
1959,4,9,12,24,20.0,RUSSIA: S. KURIL ISLANDS,RUSSIA
1959,4,11,22,nan,nan,ITALY: CENTRAL,ITALY
1959,4,17,nan,nan,nan,ITALY: N,ITALY
1959,4,25,0,26,nan,"TURKEY: KOYCEGIZ, MUGLA",TURKEY
1959,4,26,20,40,38.0,TAIWAN: TAIPEI,TAIWAN
1959,5,4,7,15,42.0,RUSSIA: NEAR EAST COAST OF KAMCHATKA,RUSSIA
1959,5,24,19,17,nan,MEXICO: OAXACA;,MEXICO
1959,6,14,0,12,6.5,BOLIVIA-NORTHERN CHILE,BOLIVIA-NORTHERN CHILE
1959,6,18,15,31,nan,RUSSIA: NEAR KAMCHATKA,RUSSIA
1959,7,2,18,33,54.0,CHINA: HENAN PROVINCE,CHINA
1959,8,10,23,7,29.0,CHINA: SHAANXI PROVINCE,CHINA
1959,8,15,8,57,3.0,TAIWAN,TAIWAN
1959,8,17,21,4,40.0,SOLOMON ISLANDS,SOLOMON ISLANDS
1959,8,18,6,37,13.5,MONTANA: HEBGEN LAKE,MONTANA
1959,8,26,8,25,31.0,MEXICO: GULF OF CAMPECHE,MEXICO
1959,9,1,11,37,nan,ALBANIA,ALBANIA
1959,9,14,14,9,nan,KERMADEC ISLANDS,KERMADEC ISLANDS
1959,10,25,15,57,nan,TURKEY: NINIA,TURKEY
1959,10,26,7,35,nan,"SANRIKU, JAPAN","SANRIKU, JAPAN"
1959,10,27,6,52,51.2,RUSSIA: KAMCHATKA,RUSSIA
1959,11,7,nan,nan,nan,ALGERIA: BOU-MEDFA,ALGERIA
1959,11,15,10,25,16.0,CHINA: XINGJIANG,CHINA
1959,12,24,12,50,nan,"PERU: AYACUCHO,POMABAMBA,MOYOBAMBA,HUAHUAPUQUIO",PERU
1960,1,13,15,40,34.0,"PERU: AREQUIPA,CHUQUIBAMBA,CARAVELI,COTAHUASI",PERU
1960,1,15,9,30,nan,"PERU: LIMA,NAZCA,ICA,HUANCAVELIC,PALPA,HUAITARA",PERU
1960,2,2,23,51,59.0,CHINA: GANSU PROVINCE,CHINA
1960,2,21,8,13,31.0,ALGERIA: MELOUZA,ALGERIA
1960,2,29,23,40,14.0,MOROCCO: AGADIR,MOROCCO
1960,3,20,17,7,30.0,JAPAN: SANRIKU,JAPAN
1960,3,23,0,23,nan,JAPAN: SANRIKU,JAPAN
1960,4,13,7,57,49.0,CHINA: JILIN PROVINCE,CHINA
1960,4,24,12,14,nan,IRAN: LAR,IRAN
1960,4,29,9,16,20.0,INDONESIA: CENTRAL SULAWESI: UNA-UNA ISLAND,INDONESIA
1960,5,21,10,2,50.0,CHILE: CENTRAL,CHILE
1960,5,22,19,11,17.0,"CHILE: PUERTO MONTT, VALDIVIA",CHILE
1960,5,26,5,10,nan,GREECE-ALBANIA,GREECE-ALBANIA
1960,6,11,15,14,9.0,PAPUA NEW GUINEA: W. SOLOMON SEA,PAPUA NEW GUINEA
1960,7,29,17,31,45.0,JAPAN: SANRIKU,JAPAN
1960,7,30,2,4,nan,ECUADOR,ECUADOR
1960,8,27,15,58,nan,INDIA: N,INDIA
1960,9,22,9,5,32.5,CONGO: LAKE TANGANYIKA,CONGO
1960,10,7,nan,nan,nan,PHILIPPINES: PANAY,PHILIPPINES
1960,11,1,8,45,59.0,CHILE: CONCEPCION,CHILE
1960,11,9,10,43,42.0,CHINA: SICHUAN PROVINCE,CHINA
1960,11,20,22,1,56.4,PERU,PERU
1961,1,10,14,22,25.5,RUSSIA: KAMCHATKA,RUSSIA
1961,1,16,7,20,nan,JAPAN: KASHIMA,JAPAN
1961,1,16,11,19,nan,JAPAN: KASHIMA,JAPAN
1961,1,16,12,12,nan,JAPAN: KASHIMA,JAPAN
1961,2,4,8,51,nan,INDIA,INDIA
